Label,area_0,area_1,area_2,area_3,area_4
Parasitized,1578,0,0,0,0
Parasitized,13.5,1540.5,0,0,0
Parasitized,16,1663,0,0,0
Parasitized,8.5,1597.5,0,0,0
Parasitized,1444,0,0,0,0
Parasitized,146.5,1345,0,0,0
Parasitized,14.5,859,0,0,0
Parasitized,23.5,21.5,1601.5,0,0
Parasitized,0,0,529,0,0
Parasitized,5.5,1526.5,0,0,0
Parasitized,1693.5,0,0,0,0
Parasitized,25,1646.5,0,0,0
Parasitized,1486,0,0,0,0
Parasitized,10,1082.5,0,0,0
Parasitized,43,66,1692.5,0,0
Parasitized,21,1701.5,0,0,0
Parasitized,59.5,1670.5,0,0,0
Parasitized,1576.5,0,0,0,0
Parasitized,1544.5,0,0,0,0
Parasitized,1643.5,0,0,0,0
Parasitized,33,1604,0,0,0
Parasitized,24,1637.5,0,0,0
Parasitized,1563,0,0,0,0
Parasitized,12.5,1691.5,0,0,0
Parasitized,15,1776,0,0,0
Parasitized,15,1821.5,0,0,0
Parasitized,1554,0,0,0,0
Parasitized,31.5,1602.5,0,0,0
Parasitized,7,981,0,0,0
Parasitized,1571,0,0,0,0
Parasitized,2,7,1750.5,0,0
Parasitized,16.5,1608,0,0,0
Parasitized,12,1430.5,0,0,0
Parasitized,22.5,1709,0,0,0
Parasitized,1624,0,0,0,0
Parasitized,27,1753.5,0,0,0
Parasitized,20,1687,0,0,0
Parasitized,33,1531,0,0,0
Parasitized,16.5,1593.5,0,0,0
Parasitized,17.5,1333.5,0,0,0
Parasitized,1628,0,0,0,0
Parasitized,23,1568.5,0,0,0
Parasitized,13.5,1824,0,0,0
Parasitized,67.5,1672.5,0,0,0
Parasitized,18,218.5,1659.5,0,0
Parasitized,1356,0,0,0,0
Parasitized,1609,0,0,0,0
Parasitized,144.5,1354,0,0,0
Parasitized,1491.5,0,0,0,0
Parasitized,982.5,1653,0,0,0
Parasitized,2,1601,0,0,0
Parasitized,106,1582.5,0,0,0
Parasitized,24,1755,0,0,0
Parasitized,1696,0,0,0,0
Parasitized,24,1628.5,0,0,0
Parasitized,1622.5,0,0,0,0
Parasitized,1335.5,0,0,0,0
Parasitized,45,1457,0,0,0
Parasitized,27,1605.5,0,0,0
Parasitized,24.5,1742,0,0,0
Parasitized,72.5,47,8.5,21.5,7
Parasitized,1671,0,0,0,0
Parasitized,1582.5,0,0,0,0
Parasitized,18.5,1322,0,0,0
Parasitized,1790,0,0,0,0
Parasitized,2,1732.5,0,0,0
Parasitized,12.5,1378.5,0,0,0
Parasitized,1420.5,0,0,0,0
Parasitized,14.5,1656.5,0,0,0
Parasitized,20,1740,0,0,0
Parasitized,46,1475.5,0,0,0
Parasitized,236,0,2,58.5,7.5
Parasitized,13.5,1365.5,0,0,0
Parasitized,1661,0,0,0,0
Parasitized,39,1528.5,0,0,0
Parasitized,1589,0,0,0,0
Parasitized,24,1552,0,0,0
Parasitized,23.5,1699.5,0,0,0
Parasitized,32,1510,0,0,0
Parasitized,46,1789,0,0,0
Parasitized,27,1389,0,0,0
Parasitized,42,1275,0,0,0
Parasitized,36.5,11,1687,0,0
Parasitized,34,1779,0,0,0
Parasitized,19,1520,0,0,0
Parasitized,30.5,1626.5,0,0,0
Parasitized,39,1859,0,0,0
Parasitized,27.5,23.5,1205.5,0,0
Parasitized,32,1819,0,0,0
Parasitized,32,1651,0,0,0
Parasitized,28.5,1768.5,0,0,0
Parasitized,4,24.5,1608.5,0,0
Parasitized,1084.5,0,0,0,0
Parasitized,16,1606,0,0,0
Parasitized,1790.5,0,0,0,0
Parasitized,14,1728,0,0,0
Parasitized,1475.5,0,0,0,0
Parasitized,183.5,1566.5,0,0,0
Parasitized,7,1328.5,0,0,0
Parasitized,1655,0,0,0,0
Parasitized,2,1527,0,0,0
Parasitized,1585.5,0,0,0,0
Parasitized,4,1693.5,0,0,0
Parasitized,49.5,1771.5,0,0,0
Parasitized,28.5,11,1630,0,0
Parasitized,42.5,1631,0,0,0
Parasitized,21,1863.5,0,0,0
Parasitized,1563.5,0,0,0,0
Parasitized,26,1400,0,0,0
Parasitized,29.5,900.5,0,0,0
Parasitized,16.5,1557,0,0,0
Parasitized,16,1270.5,0,0,0
Parasitized,13,59,1716.5,0,0
Parasitized,1681.5,0,0,0,0
Parasitized,1077,0,0,0,0
Parasitized,1388.5,0,0,0,0
Parasitized,1649,0,0,0,0
Parasitized,11,1631,0,0,0
Parasitized,36,1803,0,0,0
Parasitized,4,1566,0,0,0
Parasitized,14,1636.5,0,0,0
Parasitized,16,1134,0,0,0
Parasitized,12.5,1526.5,0,0,0
Parasitized,1668,0,0,0,0
Parasitized,12,1675,0,0,0
Parasitized,4,1568.5,0,0,0
Parasitized,1633,0,0,0,0
Parasitized,20,1716.5,0,0,0
Parasitized,1758,0,0,0,0
Parasitized,1376.5,0,0,0,0
Parasitized,16,1680,0,0,0
Parasitized,7,1302.5,0,0,0
Parasitized,1641,0,0,0,0
Parasitized,10,18.5,123.5,698.5,1623
Parasitized,20.5,1747.5,0,0,0
Parasitized,40,1403.5,0,0,0
Parasitized,1254,0,0,0,0
Parasitized,50,1718.5,0,0,0
Parasitized,1018,1571.5,0,0,0
Parasitized,11,889.5,0,0,0
Parasitized,1492,0,0,0,0
Parasitized,139.5,1800,0,0,0
Parasitized,4,1537,0,0,0
Parasitized,14,1666,0,0,0
Parasitized,1243,0,0,0,0
Parasitized,97.5,1571.5,0,0,0
Parasitized,1813,0,0,0,0
Parasitized,1586.5,0,0,0,0
Parasitized,5.5,1424,0,0,0
Parasitized,21,1709.5,0,0,0
Parasitized,1523,0,0,0,0
Parasitized,19.5,1733,0,0,0
Parasitized,27,8.5,8.5,1422,0
Parasitized,16.5,31.5,1734,0,0
Parasitized,0.5,16,1110,0,0
Parasitized,962,0,0,0,0
Parasitized,14.5,144,6,3.5,1.5
Parasitized,22.5,1768,0,0,0
Parasitized,72.5,1739.5,0,0,0
Parasitized,1708.5,0,0,0,0
Parasitized,52.5,1601.5,0,0,0
Parasitized,31,411.5,0,0,0
Parasitized,1052.5,0,0,0,0
Parasitized,21.5,1599,0,0,0
Parasitized,52,1598,0,0,0
Parasitized,46.5,1526,0,0,0
Parasitized,2.5,25,1318.5,0,0
Parasitized,16.5,39.5,1650,0,0
Parasitized,4,1703.5,0,0,0
Parasitized,1255,0,0,0,0
Parasitized,1756,0,0,0,0
Parasitized,16.5,1695.5,0,0,0
Parasitized,0,1349,0,0,0
Parasitized,0,1,0.5,30.5,252
Parasitized,23.5,1620.5,0,0,0
Parasitized,1654,0,0,0,0
Parasitized,1575.5,0,0,0,0
Parasitized,1324,0,0,0,0
Parasitized,33,1615,0,0,0
Parasitized,895,0,0,0,0
Parasitized,35,1585,0,0,0
Parasitized,1793.5,0,0,0,0
Parasitized,601,1626,0,0,0
Parasitized,90,102,110.5,0,0
Parasitized,4,1,1536.5,0,0
Parasitized,1531,0,0,0,0
Parasitized,26,22.5,301.5,22.5,1695
Parasitized,5.5,1672,0,0,0
Parasitized,44.5,7,1576.5,0,0
Parasitized,4,1604.5,0,0,0
Parasitized,87,1808,0,0,0
Parasitized,12.5,1357.5,0,0,0
Parasitized,4,1654.5,0,0,0
Parasitized,1291.5,0,0,0,0
Parasitized,1193,0,0,0,0
Parasitized,25,1703,0,0,0
Parasitized,1826.5,0,0,0,0
Parasitized,37.5,1909.5,0,0,0
Parasitized,23.5,1549.5,0,0,0
Parasitized,2.5,1154.5,0,0,0
Parasitized,1367,0,0,0,0
Parasitized,1705,0,0,0,0
Parasitized,5.5,87,5,0,5.5
Parasitized,1615,0,0,0,0
Parasitized,1502.5,0,0,0,0
Parasitized,1501.5,0,0,0,0
Parasitized,17,1726.5,0,0,0
Parasitized,113,1628.5,0,0,0
Parasitized,15,1148.5,0,0,0
Parasitized,1735,0,0,0,0
Parasitized,27,487,0,0,0
Parasitized,25,0,1578.5,0,0
Parasitized,1672.5,0,0,0,0
Parasitized,2,1392.5,0,0,0
Parasitized,16.5,1113,0,0,0
Parasitized,32,1698.5,0,0,0
Parasitized,15,207,1724,0,0
Parasitized,1602.5,0,0,0,0
Parasitized,1513,0,0,0,0
Parasitized,14,1549.5,0,0,0
Parasitized,18,1657,0,0,0
Parasitized,28,1721.5,0,0,0
Parasitized,1522.5,0,0,0,0
Parasitized,117.5,1784.5,0,0,0
Parasitized,28,1770.5,0,0,0
Parasitized,1461.5,0,0,0,0
Parasitized,54,39.5,1161,0,0
Parasitized,1669,0,0,0,0
Parasitized,1468,0,0,0,0
Parasitized,1480,0,0,0,0
Parasitized,10,1653.5,0,0,0
Parasitized,8.5,2,1011.5,0,0
Parasitized,71,1196,0,0,0
Parasitized,19,1680.5,0,0,0
Parasitized,793,42.5,1632.5,0,0
Parasitized,0,1163,0,0,0
Parasitized,1681.5,0,0,0,0
Parasitized,21,4,1482,0,0
Parasitized,1462.5,0,0,0,0
Parasitized,107.5,46,1471.5,0,0
Parasitized,29,1497,0,0,0
Parasitized,5.5,922.5,0,0,0
Parasitized,42.5,1686,0,0,0
Parasitized,28.5,1731,0,0,0
Parasitized,1336.5,0,0,0,0
Parasitized,1145,0,0,0,0
Parasitized,19.5,1669.5,0,0,0
Parasitized,50.5,36,1575,0,0
Parasitized,1432.5,0,0,0,0
Parasitized,1719.5,0,0,0,0
Parasitized,1644,0,0,0,0
Parasitized,1426,0,0,0,0
Parasitized,53.5,1332.5,0,0,0
Parasitized,29,187.5,1549.5,0,0
Parasitized,15,0,0,250.5,0
Parasitized,21.5,1383,0,0,0
Parasitized,1289.5,0,0,0,0
Parasitized,41.5,8.5,1708.5,0,0
Parasitized,21,1618,0,0,0
Parasitized,1695.5,0,0,0,0
Parasitized,1633.5,0,0,0,0
Parasitized,1717.5,0,0,0,0
Parasitized,15,1582.5,0,0,0
Parasitized,22.5,1726,0,0,0
Parasitized,15,1750.5,0,0,0
Parasitized,8.5,1671,0,0,0
Parasitized,1582.5,0,0,0,0
Parasitized,10,1695.5,0,0,0
Parasitized,12.5,1644,0,0,0
Parasitized,1608,0,0,0,0
Parasitized,801.5,0,0,0,0
Parasitized,1598.5,0,0,0,0
Parasitized,36,5.5,1576.5,0,0
Parasitized,14,1726,0,0,0
Parasitized,13.5,1530.5,0,0,0
Parasitized,9.5,1736,0,0,0
Parasitized,1403.5,0,0,0,0
Parasitized,7,1704.5,0,0,0
Parasitized,23.5,1647.5,0,0,0
Parasitized,12.5,19,661.5,0,0
Parasitized,1662.5,0,0,0,0
Parasitized,15.5,1554.5,0,0,0
Parasitized,4,1688.5,0,0,0
Parasitized,1223.5,0,0,0,0
Parasitized,7,78,1654,0,0
Parasitized,24.5,1220,0,0,0
Parasitized,60,1811.5,0,0,0
Parasitized,14,1620.5,0,0,0
Parasitized,1186.5,0,0,0,0
Parasitized,8.5,1741,0,0,0
Parasitized,8.5,1432,0,0,0
Parasitized,16.5,1615,0,0,0
Parasitized,1452,0,0,0,0
Parasitized,6,7,1,1552.5,0
Parasitized,0.5,1271,0,0,0
Parasitized,72,1518.5,0,0,0
Parasitized,130.5,2,1689.5,0,0
Parasitized,28.5,1645,0,0,0
Parasitized,20,1717,0,0,0
Parasitized,1742.5,0,0,0,0
Parasitized,11,1630,0,0,0
Parasitized,1483,0,0,0,0
Parasitized,1581,0,0,0,0
Parasitized,12.5,1749.5,0,0,0
Parasitized,4.5,1548,0,0,0
Parasitized,1558,0,0,0,0
Parasitized,25,1582.5,0,0,0
Parasitized,2,1626,0,0,0
Parasitized,13.5,1661.5,0,0,0
Parasitized,36,1255,0,0,0
Parasitized,1710.5,0,0,0,0
Parasitized,1123,0,0,0,0
Parasitized,9.5,1770.5,0,0,0
Parasitized,33.5,1657,0,0,0
Parasitized,52.5,1597.5,0,0,0
Parasitized,1706,0,0,0,0
Parasitized,11,1429,0,0,0
Parasitized,12.5,1580.5,0,0,0
Parasitized,33,1395,0,0,0
Parasitized,8.5,1703,0,0,0
Parasitized,1219,0,0,0,0
Parasitized,63.5,11.5,1677,0,0
Parasitized,18.5,1749,0,0,0
Parasitized,33,28.5,1773.5,0,0
Parasitized,1677,0,0,0,0
Parasitized,43,1578.5,0,0,0
Parasitized,22,1494.5,0,0,0
Parasitized,60.5,1637.5,0,0,0
Parasitized,20,32,1553.5,0,0
Parasitized,50.5,2,1631,0,0
Parasitized,25,1663.5,0,0,0
Parasitized,1677.5,0,0,0,0
Parasitized,905,0,0,0,0
Parasitized,38.5,28,1798,0,0
Parasitized,1498.5,0,0,0,0
Parasitized,1776,0,0,0,0
Parasitized,22,1625.5,0,0,0
Parasitized,50.5,1088,0,0,0
Parasitized,55,1775.5,0,0,0
Parasitized,10.5,1516.5,0,0,0
Parasitized,1415.5,0,0,0,0
Parasitized,7,57.5,2,118,1682
Parasitized,1673,0,0,0,0
Parasitized,14.5,1601.5,0,0,0
Parasitized,63.5,1654,0,0,0
Parasitized,36,27.5,1368,0,0
Parasitized,2,69.5,33,8,1696.5
Parasitized,11,1465,0,0,0
Parasitized,1432.5,0,0,0,0
Parasitized,1177,0,0,0,0
Parasitized,26,2,19,1557.5,0
Parasitized,612,0,0,0,0
Parasitized,34,1243,0,0,0
Parasitized,16.5,1778,0,0,0
Parasitized,1110.5,0,0,0,0
Parasitized,1483,0,0,0,0
Parasitized,33,24.5,1665,0,0
Parasitized,18.5,1793,0,0,0
Parasitized,470.5,0,0,0,0
Parasitized,34,1652,0,0,0
Parasitized,1200,0,0,0,0
Parasitized,1471,0,0,0,0
Parasitized,30.5,142.5,22.5,67.5,1563
Parasitized,2,1587.5,0,0,0
Parasitized,12.5,884.5,0,0,0
Parasitized,14.5,1638,0,0,0
Parasitized,44.5,1633.5,0,0,0
Parasitized,1579,0,0,0,0
Parasitized,1505.5,0,0,0,0
Parasitized,12.5,13.5,1656.5,0,0
Parasitized,4,1573,0,0,0
Parasitized,43.5,1759.5,0,0,0
Parasitized,8,1392,0,0,0
Parasitized,2,1638.5,0,0,0
Parasitized,971.5,0,0,0,0
Parasitized,1658.5,0,0,0,0
Parasitized,13.5,12.5,1698,0,0
Parasitized,18,1751.5,0,0,0
Parasitized,14,1680,0,0,0
Parasitized,12.5,5.5,1705.5,0,0
Parasitized,1782,0,0,0,0
Parasitized,39.5,1679,0,0,0
Parasitized,1693,0,0,0,0
Parasitized,8.5,1708,0,0,0
Parasitized,25,1584.5,0,0,0
Parasitized,5.5,1438,0,0,0
Parasitized,35,790,0,0,0
Parasitized,7,10,1530.5,0,0
Parasitized,5.5,8,1488.5,0,0
Parasitized,1711.5,0,0,0,0
Parasitized,0.5,1234,0,0,0
Parasitized,23.5,1236,0,0,0
Parasitized,1160,0,0,0,0
Parasitized,18.5,28.5,6,1123,0
Parasitized,21,1704.5,0,0,0
Parasitized,25,1730.5,0,0,0
Parasitized,9.5,62,1595,0,0
Parasitized,20,1666.5,0,0,0
Parasitized,35.5,1518,0,0,0
Parasitized,21.5,17.5,1647.5,0,0
Parasitized,4,4,1458.5,0,0
Parasitized,367.5,350,0,0,0
Parasitized,2,2,1715,0,0
Parasitized,1287,0,0,0,0
Parasitized,12.5,1764,0,0,0
Parasitized,924,0,0,0,0
Parasitized,1599,0,0,0,0
Parasitized,1579,0,0,0,0
Parasitized,12.5,1759.5,0,0,0
Parasitized,1257.5,0,0,0,0
Parasitized,1276.5,0,0,0,0
Parasitized,0,0,0,42.5,984
Parasitized,1529.5,0,0,0,0
Parasitized,8.5,4,5,1343,0
Parasitized,31,1475.5,0,0,0
Parasitized,1624.5,0,0,0,0
Parasitized,15,1645,0,0,0
Parasitized,37,1594.5,0,0,0
Parasitized,1543,0,0,0,0
Parasitized,33.5,1632,0,0,0
Parasitized,34.5,1690,0,0,0
Parasitized,11.5,1523,0,0,0
Parasitized,35.5,1573,0,0,0
Parasitized,15,1754,0,0,0
Parasitized,15,27.5,1781,0,0
Parasitized,24.5,1606,0,0,0
Parasitized,1351,0,0,0,0
Parasitized,1625.5,0,0,0,0
Parasitized,1092,0,0,0,0
Parasitized,18.5,1730.5,0,0,0
Parasitized,6,6,0,5,273.5
Parasitized,1359,0,0,0,0
Parasitized,22.5,1656,0,0,0
Parasitized,67,1723,0,0,0
Parasitized,1350.5,0,0,0,0
Parasitized,1644.5,0,0,0,0
Parasitized,8.5,1717.5,0,0,0
Parasitized,1677,0,0,0,0
Parasitized,31,2,2,1672,0
Parasitized,1212.5,0,0,0,0
Parasitized,9,318,0,4,0
Parasitized,1606,0,0,0,0
Parasitized,34,1836.5,0,0,0
Parasitized,1152.5,0,0,0,0
Parasitized,1488,0,0,0,0
Parasitized,39,1533.5,0,0,0
Parasitized,47.5,1592,0,0,0
Parasitized,15.5,1741,0,0,0
Parasitized,1778.5,0,0,0,0
Parasitized,87,107,1351.5,0,0
Parasitized,1750.5,0,0,0,0
Parasitized,43.5,96.5,1510,0,0
Parasitized,1404.5,0,0,0,0
Parasitized,7,28,1644.5,0,0
Parasitized,43,1614,0,0,0
Parasitized,32,1543.5,0,0,0
Parasitized,17.5,2,2,31,54
Parasitized,20,1695.5,0,0,0
Parasitized,28.5,1703.5,0,0,0
Parasitized,7,1628,0,0,0
Parasitized,0.5,1629.5,0,0,0
Parasitized,122.5,1322.5,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,1767,0,0,0,0
Parasitized,43.5,1432.5,0,0,0
Parasitized,38.5,1766,0,0,0
Parasitized,2,95,1570.5,0,0
Parasitized,5.5,1565.5,0,0,0
Parasitized,1485.5,0,0,0,0
Parasitized,32.5,15,1555.5,0,0
Parasitized,7,1501.5,0,0,0
Parasitized,30,1632.5,0,0,0
Parasitized,36.5,39,55.5,1676,0
Parasitized,77,1599,0,0,0
Parasitized,64,1677,0,0,0
Parasitized,1699,0,0,0,0
Parasitized,25.5,1704.5,0,0,0
Parasitized,2,1654,0,0,0
Parasitized,8.5,1486.5,0,0,0
Parasitized,36,1636.5,0,0,0
Parasitized,1492,0,0,0,0
Parasitized,14,1781.5,0,0,0
Parasitized,1358.5,0,0,0,0
Parasitized,12.5,1718,0,0,0
Parasitized,0,409,0,0,0
Parasitized,1561,0,0,0,0
Parasitized,33,30,1644.5,0,0
Parasitized,7,25,1803.5,0,0
Parasitized,9.5,1534.5,0,0,0
Parasitized,23.5,1688,0,0,0
Parasitized,1292,0,0,0,0
Parasitized,10,1668,0,0,0
Parasitized,18,1625.5,0,0,0
Parasitized,1692,0,0,0,0
Parasitized,1156,73.5,0,0,0
Parasitized,0,799.5,1,0,0
Parasitized,1328,0,0,0,0
Parasitized,22.5,1731,0,0,0
Parasitized,45.5,1519.5,0,0,0
Parasitized,79,124.5,22.5,15,10
Parasitized,35.5,1598,0,0,0
Parasitized,42.5,1,986.5,0,0
Parasitized,11,1302.5,0,0,0
Parasitized,4,65.5,1636.5,0,0
Parasitized,151,0,999,1492.5,0
Parasitized,2,1738,0,0,0
Parasitized,1287.5,0,0,0,0
Parasitized,1436,0,0,0,0
Parasitized,15.5,27,1557,0,0
Parasitized,42.5,32,1716.5,0,0
Parasitized,3,1029.5,0,0,0
Parasitized,3,1471.5,0,0,0
Parasitized,20.5,1600,0,0,0
Parasitized,1414,0,0,0,0
Parasitized,1450,0,0,0,0
Parasitized,7,29,1666,0,0
Parasitized,10,1730,0,0,0
Parasitized,24.5,1718.5,0,0,0
Parasitized,1745,0,0,0,0
Parasitized,15,1640.5,0,0,0
Parasitized,11,10,1715,0,0
Parasitized,15.5,1784.5,0,0,0
Parasitized,1624.5,0,0,0,0
Parasitized,1484,0,0,0,0
Parasitized,84,1675,0,0,0
Parasitized,1810,0,0,0,0
Parasitized,257.5,0,0,0,0
Parasitized,11,1335.5,0,0,0
Parasitized,12,432,0,0,0
Parasitized,12.5,1660,0,0,0
Parasitized,35,1723.5,0,0,0
Parasitized,1405.5,0,0,0,0
Parasitized,1602,0,0,0,0
Parasitized,1265.5,0,0,0,0
Parasitized,30,158,4,10.5,0
Parasitized,1783.5,0,0,0,0
Parasitized,13.5,1691,0,0,0
Parasitized,9.5,1557.5,0,0,0
Parasitized,37,1661,0,0,0
Parasitized,1525,0,0,0,0
Parasitized,32,1652.5,0,0,0
Parasitized,1133.5,0,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,4,1679,0,0,0
Parasitized,0,0,12,1419.5,0
Parasitized,5.5,1727,0,0,0
Parasitized,19.5,1649,0,0,0
Parasitized,1546.5,0,0,0,0
Parasitized,8.5,1330.5,0,0,0
Parasitized,12.5,16,1378.5,0,0
Parasitized,18.5,1608.5,0,0,0
Parasitized,1665.5,0,0,0,0
Parasitized,260,10,13.5,39,35.5
Parasitized,1588.5,0,0,0,0
Parasitized,59.5,1662,0,0,0
Parasitized,1523,0,0,0,0
Parasitized,38.5,1700,0,0,0
Parasitized,1119.5,0,0,0,0
Parasitized,23.5,1413.5,0,0,0
Parasitized,43.5,42,1666.5,0,0
Parasitized,2,1464,0,0,0
Parasitized,1298,0,0,0,0
Parasitized,1523.5,0,0,0,0
Parasitized,11,1762.5,0,0,0
Parasitized,1550.5,0,0,0,0
Parasitized,1622,0,0,0,0
Parasitized,11,1678,0,0,0
Parasitized,41,1586,0,0,0
Parasitized,1581,0,0,0,0
Parasitized,18.5,1688.5,0,0,0
Parasitized,33,1570,0,0,0
Parasitized,15,7,1529,0,0
Parasitized,22.5,1608.5,0,0,0
Parasitized,23.5,1560,0,0,0
Parasitized,1315.5,0,0,0,0
Parasitized,1492.5,0,0,0,0
Parasitized,20,1158,0,0,0
Parasitized,23.5,1351.5,0,0,0
Parasitized,0,1175,0,0,0
Parasitized,1428,0,0,0,0
Parasitized,912,0,0,0,0
Parasitized,95,1297,0,0,0
Parasitized,1583,0,0,0,0
Parasitized,45.5,43.5,1703.5,0,0
Parasitized,1297,0,0,0,0
Parasitized,1561,0,0,0,0
Parasitized,44,1758,0,0,0
Parasitized,20,1609.5,0,0,0
Parasitized,14,1729,0,0,0
Parasitized,0.5,2,0.5,67.5,1440.5
Parasitized,12.5,1571,0,0,0
Parasitized,1624,0,0,0,0
Parasitized,38.5,54.5,1473,0,0
Parasitized,18.5,1648,0,0,0
Parasitized,35.5,2,2,17,142
Parasitized,33.5,1614.5,0,0,0
Parasitized,34,1794.5,0,0,0
Parasitized,2,2,1582,0,0
Parasitized,84.5,94,1719.5,0,0
Parasitized,23,1743.5,0,0,0
Parasitized,72.5,1639.5,0,0,0
Parasitized,2,1609.5,0,0,0
Parasitized,4.5,7.5,4,9.5,23
Parasitized,6,1499,0,0,0
Parasitized,22.5,1646,0,0,0
Parasitized,58.5,0,26.5,46,0
Parasitized,1313.5,0,0,0,0
Parasitized,23,1651.5,0,0,0
Parasitized,12.5,18.5,1572,0,0
Parasitized,27.5,1684.5,0,0,0
Parasitized,1471.5,0,0,0,0
Parasitized,1740.5,0,0,0,0
Parasitized,1678.5,0,0,0,0
Parasitized,18.5,1727,0,0,0
Parasitized,18.5,1807.5,0,0,0
Parasitized,53,1804,0,0,0
Parasitized,1605.5,0,0,0,0
Parasitized,1545,0,0,0,0
Parasitized,12,1686,0,0,0
Parasitized,25,1737.5,0,0,0
Parasitized,154.5,1813,0,0,0
Parasitized,1429.5,0,0,0,0
Parasitized,22.5,1475,0,0,0
Parasitized,5.5,16.5,1477.5,0,0
Parasitized,17,1725,0,0,0
Parasitized,24.5,1781,0,0,0
Parasitized,35,100.5,1737.5,0,0
Parasitized,1679,0,0,0,0
Parasitized,325.5,1634,0,0,0
Parasitized,8.5,237.5,31,8,0
Parasitized,20,1523.5,0,0,0
Parasitized,957,0,0,0,0
Parasitized,42,1750,0,0,0
Parasitized,1513.5,0,0,0,0
Parasitized,21,1707.5,0,0,0
Parasitized,28,18.5,1634.5,0,0
Parasitized,1628,0,0,0,0
Parasitized,1536.5,0,0,0,0
Parasitized,19,1611,0,0,0
Parasitized,36,7,1514,0,0
Parasitized,1022.5,0,0,0,0
Parasitized,1689.5,0,0,0,0
Parasitized,20.5,1718.5,0,0,0
Parasitized,47.5,1774,0,0,0
Parasitized,18.5,1754,0,0,0
Parasitized,33,1264.5,0,0,0
Parasitized,1518,0,0,0,0
Parasitized,53,16,41,7,13.5
Parasitized,1109,0,0,0,0
Parasitized,1503.5,0,0,0,0
Parasitized,21,675.5,0,0,0
Parasitized,11,1784,0,0,0
Parasitized,1026,0,0,0,0
Parasitized,17.5,1470,0,0,0
Parasitized,39,1641,0,0,0
Parasitized,1386,0,0,0,0
Parasitized,0,1314,0,0,0
Parasitized,5.5,1346.5,0,0,0
Parasitized,25.5,1664.5,0,0,0
Parasitized,1740,0,0,0,0
Parasitized,1521,0,0,0,0
Parasitized,36.5,1645.5,0,0,0
Parasitized,25.5,1538,0,0,0
Parasitized,779,2,0,0,0
Parasitized,1595,0,0,0,0
Parasitized,17.5,1715,0,0,0
Parasitized,17,17.5,1083,0,0
Parasitized,4,163,1175,0,0
Parasitized,30,1641.5,0,0,0
Parasitized,14.5,1707.5,0,0,0
Parasitized,1245.5,0,0,0,0
Parasitized,19.5,1643,0,0,0
Parasitized,14,1566.5,0,0,0
Parasitized,1710.5,0,0,0,0
Parasitized,13.5,1426.5,0,0,0
Parasitized,1643.5,0,0,0,0
Parasitized,49.5,1758,0,0,0
Parasitized,24.5,1751.5,0,0,0
Parasitized,0,1280,0,0,0
Parasitized,10,17,1754.5,0,0
Parasitized,17.5,1611,0,0,0
Parasitized,1700,0,0,0,0
Parasitized,37,1631,0,0,0
Parasitized,11.5,1744.5,0,0,0
Parasitized,36.5,1525.5,0,0,0
Parasitized,36.5,1497.5,0,0,0
Parasitized,12.5,22.5,0,1394,0
Parasitized,48.5,1706,0,0,0
Parasitized,47,1699.5,0,0,0
Parasitized,1190.5,0,0,0,0
Parasitized,8.5,1693,0,0,0
Parasitized,1552.5,0,0,0,0
Parasitized,26,1724,0,0,0
Parasitized,35,37.5,1540.5,0,0
Parasitized,1440.5,0,0,0,0
Parasitized,1402.5,0,0,0,0
Parasitized,20,1583,0,0,0
Parasitized,7,1570,0,0,0
Parasitized,22,1710.5,0,0,0
Parasitized,34.5,1682.5,0,0,0
Parasitized,1084.5,0,0,0,0
Parasitized,1705.5,0,0,0,0
Parasitized,111,139,1661,0,0
Parasitized,83.5,1734,0,0,0
Parasitized,1728.5,0,0,0,0
Parasitized,22.5,1691,0,0,0
Parasitized,1631,0,0,0,0
Parasitized,41.5,1559,0,0,0
Parasitized,20,1618,0,0,0
Parasitized,15.5,18.5,1779,0,0
Parasitized,1.5,0,132.5,15,14
Parasitized,46,1197,0,0,0
Parasitized,38,1688.5,0,0,0
Parasitized,39,26,26,7,16.5
Parasitized,17,1792.5,0,0,0
Parasitized,5.5,7,1503,0,0
Parasitized,1454.5,0,0,0,0
Parasitized,7,1566,0,0,0
Parasitized,2,1686,0,0,0
Parasitized,2,0.5,0,10,97
Parasitized,1620,0,0,0,0
Parasitized,9.5,1010.5,0,0,0
Parasitized,26.5,779.5,1521,0,0
Parasitized,1360.5,0,0,0,0
Parasitized,7,1687,0,0,0
Parasitized,23.5,1719.5,0,0,0
Parasitized,1405.5,0,0,0,0
Parasitized,21,1704,0,0,0
Parasitized,14.5,1581.5,0,0,0
Parasitized,18.5,1819.5,0,0,0
Parasitized,1627.5,0,0,0,0
Parasitized,212,5.5,64,2,2
Parasitized,103.5,1232.5,0,0,0
Parasitized,21.5,1697.5,0,0,0
Parasitized,14,23.5,1477,0,0
Parasitized,39.5,30.5,1492,0,0
Parasitized,41,1608,0,0,0
Parasitized,46,1786.5,0,0,0
Parasitized,2,1622.5,0,0,0
Parasitized,1415.5,0,0,0,0
Parasitized,1577.5,0,0,0,0
Parasitized,2,1685,0,0,0
Parasitized,13.5,1572.5,0,0,0
Parasitized,1732,0,0,0,0
Parasitized,21.5,1744,0,0,0
